Average_MAR,Yawn
0.32194583087745093,0
0.33799464611332136,0
0.33832146899899473,0
0.35235930599829735,0
0.33359038626016685,0
0.3404299109679241,0
0.33814128156221596,0
0.35045119614410664,0
0.3387270626013465,0
0.32686553518341616,0
0.3453236115047039,0
0.3592546759747557,0
0.3265584342251898,0
0.33378228661731935,0
0.3403895617645549,0
0.3598171019386238,0
0.35771337434263506,0
0.3288788994510814,0
0.3451769760558093,0
0.3403895617645549,0
0.3504275147393308,0
0.35957477951346883,0
0.35253531832136586,0
0.3502558064729035,0
0.35771020000964665,0
0.3625705046643797,0
0.35045119614410664,0
0.36625166432264955,0
0.373241951800037,0
0.36790127935541533,0
0.35320975656258524,0
0.35518606481937726,0
0.3677542952011596,0
0.3556139047381258,0
0.373266450825437,0
0.3696941204730617,0
0.3751064414220977,0
0.3714143165491377,0
0.3648282753571805,0
0.3645286313049822,0
0.3644285143313829,0
0.35340003980684964,0
0.36072542538404734,0
0.36086678367652436,0
0.36998861084073437,0
0.3555019414972529,0
0.3530942963156517,0
0.34797698767339585,0
0.38263564209581435,0
0.36967126618193324,0
0.347499888977689,0
0.3473610555999556,0
0.3544048167857151,0
0.38232896018617224,0
0.37152797421994194,0
0.37552417283121625,0
0.381023356791371,0
0.3755662405465604,0
0.3434513511256042,0
0.35616240804749155,0
0.35629402758063544,0
0.34921067406825973,0
0.3127254693569144,0
0.3436770762710471,0
0.3014238104361083,0
0.27450232561927324,0
0.2931030096069271,0
0.27214421208209366,0
0.2595638245353004,0
0.2750375263127969,0
0.2566158525810059,0
0.2563877566052273,0
0.31339365185693774,0
0.28754596133829274,0
0.3014238104361083,0
0.29331715522264157,0
0.2832428700335877,0
0.28684483637421526,0
0.3074651546319818,0
0.28633341343162627,0
0.27987141179738967,0
0.3110928272104596,0
0.2990293677153795,0
0.31119159018662035,0
0.3013252530505639,0
0.30888879020239024,0
0.305365075658347,0
0.31119159018662035,0
0.28684483637421526,0
0.2903861306504401,0
0.2990293677153795,0
0.29926548606200276,0
0.284218874894354,0
0.3184200074993726,0
0.3514812409629417,0
0.38366222096231617,0
0.3612446087674679,0
0.3699550995333182,0
0.3221790408279492,0
0.3552619566484329,0
0.33168554619717866,0
0.3360025574070279,0
0.31820431622799467,0
0.305471124450463,0
0.308200243812551,0
0.32053562168661737,0
0.3292517659486495,0
0.3014557463875774,0
0.30023730033231827,0
0.31053260605424127,0
0.2787462202484323,0
0.3014557463875774,0
0.2858376852229102,0
0.2911834668440933,0
0.2952098889075451,0
0.33162644305425093,0
0.3252148893606105,0
0.34555018611960847,0
0.3194812457998019,0
0.28761333650101023,0
0.2992452634826855,0
0.3343713452924262,0
0.32565229477314844,0
0.34155803245139205,0
0.3235355101981111,0
0.37818874691099097,0
0.3566806494560336,0
0.3357011662478509,0
0.3673688790597737,0
0.35454069240919234,0
0.3085538271412608,0
0.3067252405763637,0
0.3208863076974249,0
0.3296161172972614,0
0.321241533020518,0
0.2980100206263418,0
0.3196995245760938,0
0.329498904395266,0
0.3317309703710122,0
0.3586493490989783,0
0.32362178500830346,0
0.3253783952642002,0
0.32352556922350767,0
0.34588221918515694,0
0.3378567658859309,0
0.34179675098709084,0
0.33959642985495175,0
0.3642710990346825,0
0.35844704674670486,0
0.3618422840034042,0
0.3419055689434324,0
0.34368869157033205,0
0.3418729796802262,0
0.34147071232226106,0
0.35216972382650935,0
0.31930022851052925,0
0.3294695522709283,0
0.3379359294202432,0
0.3293308781437639,0
0.27514197215965774,0
0.305304282307932,0
0.34298064563941383,0
0.364981751368636,0
0.3514491524760019,0
0.3868620972141512,0
0.3853722142522812,0
0.3853370316882555,0
0.3514491524760019,0
0.3469229821668717,0
0.34472967571887575,0
0.33810800008640013,0
0.337942063717707,0
0.32477775513834306,0
0.3248051428986598,0
0.33142347836953884,0
0.3378835026792509,0
0.3379119956170828,0
0.3230071337644549,0
0.3399854861200511,0
0.32935726155082756,0
0.34636271781547534,0
0.34639118169503325,0
0.3334565619392011,0
0.34639118169503325,0
0.35276821244162565,0
0.2824990737114738,0
0.2508977788170408,0
0.24470688916335573,0
0.23116575149122662,0
0.21772773601667175,0
0.2510040624858892,0
0.24235072676864483,0
0.24189185882840214,0
0.24172570854906766,0
0.23670504065481907,0
0.23682793693157483,0
0.23682793693157483,0
0.2317219098139262,0
0.2640238370329427,0
0.23450828990990086,0
0.25034587377286216,0
0.24478737557829627,0
0.26190531045679816,0
0.2502205274666662,0
0.228875105532855,0
0.245333388907882,0
0.23988296622833083,0
0.23704529953876094,0
0.24185638402591886,0
0.2527703718486564,0
0.2623685913670936,0
0.24737808921128895,0
0.27118731053795164,0
0.2507444762679592,0
0.26563147836957224,0
0.25578523480120047,0
0.25606140536510485,0
0.2341302843931807,0
0.2535728806683094,0
0.24532347748142,0
0.22583087048273393,0
0.24214770716696912,0
0.2510862573378185,0
0.23148149112603517,0
0.2503860019481285,0
0.26404989793529543,0
0.2755917316998324,0
0.23451974451996555,0
0.2614480845066368,0
0.2420230168781912,0
0.24483636816748192,0
0.23994008937756078,0
0.25589561280119705,0
0.2455412464881553,0
0.2809339861201458,0
0.26404989793529543,0
0.2612959711173157,0
0.27736456745583193,0
0.26060654593253574,0
0.26364436529640756,0
0.2695322951744211,0
0.25068193284318185,0
0.28455544077455036,0
0.23415675860672217,0
0.2894224071295887,0
0.2721802920521671,0
0.26084473475960435,0
0.28256298356380505,0
0.26406968720450874,0
0.2611828557030205,0
0.25566494720269384,0
0.25609522790213146,0
0.23941002388595575,0
0.24768762711915068,0
0.25649546990785704,0
0.25869252216079125,0
0.25280559271582503,0
0.26709617363538246,0
0.26108049375119086,0
0.2752075211040282,0
0.2750084319621499,0
0.26174551363406223,0
0.266832171410985,0
0.2859082723666444,0
0.27826388142884284,0
0.2502214022574145,0
0.26918438668391226,0
0.2745906296706162,0
0.27525736098631853,0
0.26965120662346026,0
0.2500644607848193,0
0.25088346561047203,0
0.26444553632038437,0
0.26661475113838856,0
0.25875574460605966,0
0.2773215197595078,0
0.2860672349173274,0
0.26717855733113116,0
0.2725330190102354,0
0.26706289533652,0
0.2448513573368938,0
0.27283912770629465,0
0.2563573654058122,0
0.2666348346369854,0
0.2504990102400061,0
0.2859255347529162,0
0.2722818718171876,0
0.26137310190717555,0
0.26383018055583307,0
0.2769886330669772,0
0.28280094289416907,0
0.2724321631928204,0
0.2746065033376914,0
0.2747104423663278,0
0.2811676080033231,0
0.2814421474317041,0
0.2672699778668997,0
0.2787909189173547,0
0.2760831915669369,0
0.28977570736597286,0
0.2980931291478152,0
0.2812765862876642,0
0.2892441994985397,0
0.29540139859076225,0
0.27226578853817435,0
0.293509523890881,0
0.303060029951611,0
0.3014588048130989,0
0.28929775166973304,0
0.31900998351621457,0
0.30500268436302813,0
0.28675042478393353,0
0.27471398724303336,0
0.3003924175046823,0
0.2925478801669419,0
0.2968231277149487,0
0.3002174403040327,0
0.29227703896797375,0
0.31399151385799906,0
0.3190774520623964,0
0.2912985776042332,0
0.30196301600853964,0
0.3142000743155814,0
0.2870606832989,0
0.25021218834515035,0
0.3138321882875846,0
0.29420394478717027,0
0.24448491261288627,0
0.2397580781681808,0
0.2692277703985395,0
0.2833829760457129,0
0.280261946633166,0
0.29183678656469153,0
0.2835000108205964,0
0.2884082360869185,0
0.2663220257345583,0
0.2705866062182605,0
0.25304259314211575,0
0.2339346135583486,0
0.2377621631624414,0
0.2448981516335551,0
0.2474143471721074,0
0.25836746990372184,0
0.25302318824131337,0
0.25893398727134126,0
0.2664017864829371,0
0.28577028574066965,0
0.26593281450390543,0
0.28194955147068557,0
0.26603467601264535,0
0.2616374595737599,0
0.2529798585202778,0
0.2841560476540324,0
0.29393420665692244,0
0.28505920661790923,0
0.273298909463359,0
0.3028839144379417,0
0.2781780796071155,0
0.27304132150972216,0
0.24826024585371861,0
0.29801506641182046,0
0.2704323086941944,0
0.25919847875537544,0
0.2868931458506815,0
0.308954546710419,0
0.29788960240332696,0
0.27886375200913144,0
0.278569066532416,0
0.2833938008694541,0
0.2868931458506815,0
0.2910833458009066,0
0.2897136503479184,0
0.28431809098174554,0
0.2933094506164406,0
0.2954327117039157,0
0.29804538456708307,0
0.28280094289416907,0
0.2746858936649618,0
0.28130014835736133,0
0.2705930411355436,0
0.28829588446476523,0
0.33530632067428195,0
0.331608401403352,0
0.33551841663497056,0
0.34483224010247465,0
0.35147559314588755,0
0.3580424628939878,0
0.35492990115108336,0
0.3579269913965177,0
0.34723434241199747,0
0.3543649377720974,0
0.3426861969423748,0
0.38733914348385706,0
0.32397933680113633,0
0.31600672880986747,0
0.29756043055643167,0
0.32760224867440874,0
0.32975921655653323,0
0.34481416233278844,0
0.3162173954824602,0
0.30139769208923367,0
0.3547458680269784,0
0.32993683924714357,0
0.3564132102122279,0
0.3663645820694212,0
0.3058763603791684,0
0.3277012814586832,0
0.35963528668941347,0
0.39292611881140277,0
0.3690045215904881,0
0.3826826383336454,0
0.38669757234007274,0
0.3694930069636511,0
0.3749892345097698,0
0.35629541655561314,0
0.32233415733244614,0
0.34702936241729493,0
0.33916006113920016,0
0.3469712966408299,0
0.34307472164489716,0
0.35073997423759445,0
0.3318138462300269,0
0.3374527682963248,0
0.35811179945912036,0
0.2907352980363986,0
0.3427942827980643,0
0.35073997423759445,0
0.3604614038261193,0
0.3162173954824602,0
0.3296564263823917,0
0.34677719817130065,0
0.3276636214537948,0
0.35990134316720673,0
0.372430864178441,0
0.31416904136487894,0
0.3754301053867696,0
0.36843644137045406,0
0.3697271044775851,0
0.3793974025197607,0
0.36946915254566803,0
0.35236497247244,0
0.3547458680269784,0
0.3429721157440533,0
0.3508524144780125,0
0.33533328319612166,0
0.3410764110001393,0
0.3526394714489233,0
0.3509219292059961,0
0.3394539199262502,0
0.3599663810814196,0
0.3487672695087628,0
0.36965551899087506,0
0.3693830897020143,0
0.349226824905965,0
0.3794844602119351,0
0.3508524144780125,0
0.36081542876502654,0
0.3338170280703129,0
0.3706544746891902,0
0.34694687673790525,0
0.3663451250238968,0
0.36824038944003107,0
0.385203581957942,0
0.35481779784449174,0
0.3794844602119351,0
0.3583863515935896,0
0.3653183407566724,0
0.35811179945912036,0
0.36671104642147845,0
0.3540885821790536,0
0.37111670074074604,0
0.36966221880473343,0
0.33351846710674743,0
0.36372012658131303,0
0.3506442217143766,0
0.3797453939544336,0
0.33915381522208604,0
0.35639096853978114,0
0.3621348210082315,0
0.3431971157440533,0
0.3606282352746782,0
0.33172041235111777,0
0.37791781360864096,0
0.36946915254566803,0
0.37118835968522024,0
0.358020186973187,0
0.3739762831080512,0
0.3242340872055233,0
0.3430969341582385,0
0.36946915254566803,0
0.36240387160688137,0
0.37015623894098354,0
0.35426100420597445,0
0.35502586705824496,0
0.3666420876962953,0
0.388324400226108,0
0.3527305339349987,0
0.34921191356987286,0
0.3655087107282758,0
0.33731851977586963,0
0.3663451250238968,0
0.38548230327753535,0
0.3416594151831395,0
0.4007493046892755,0
0.362427810826223,0
0.3739762831080512,0
0.3722746649670261,0
0.36643886774800616,0
0.36646363968433654,0
0.3709416780310017,0
0.37433923528424856,0
0.36921341925569406,0
0.3314767279183941,0
0.36407988790299456,0
0.3793974025197607,0
0.3490073604143053,0
0.3723553637828593,0
0.3783498354464961,0
0.3510176817292139,0
0.34348741342526895,0
0.34742650310319295,0
0.3739022015034864,0
0.3280735811274263,0
0.32024070355659723,0
0.34490386193000844,0
0.32397933680113633,0
0.36946915254566803,0
0.3605344925505688,0
0.35073997423759445,0
0.3469712966408299,0
0.3540885821790536,0
0.36966221880473343,0
0.36240387160688137,0
0.36851577620124154,0
0.37534403698655167,0
0.3764633309652694,0
0.36643886774800616,0
0.3663451250238968,0
0.3841610380701828,0
0.3506673841295497,0
0.3782444246595129,0
0.38548230327753535,0
0.4003457219520753,0
0.37374005302070457,0
0.358309312975925,0
0.35313720046596786,0
0.3710503760135555,0
0.39813283571556485,0
0.4063046999370947,0
0.3896820913248425,0
0.3853697893123,0
0.3969453625988003,0
0.3653183407566724,0
0.3851419695597121,0
0.40130418217112923,0
0.36946915254566803,0
0.39566379154415504,0
0.4012187071157368,0
0.3954343180429645,0
0.4003457219520753,0
0.388324400226108,0
0.339476343146536,0
0.388591473586077,0
0.40130418217112923,0
0.3573412147572294,0
0.3606282352746782,0
0.3797453939544336,0
0.39810713231415545,0
0.3605551275463989,0
0.39549306282367586,0
0.38650575816859734,0
0.3725487373991822,0
0.36083982054661706,0
0.3911423720221425,0
0.3736283146590406,0
0.39786388957631325,0
0.4070322675968087,0
0.3825074664321402,0
0.4139527150659565,0
0.39813283571556485,0
0.3655041944682031,0
0.35043646623502467,0
0.4024630206899218,0
0.3896820913248425,0
0.4177838475102006,0
0.35743794234474735,0
0.3838090002234788,0
0.35669223640240305,0
0.3909735942918379,0
0.3750860684002179,0
0.376811800924324,0
0.37374005302070457,0
0.39087032604009153,0
0.3663451250238968,0
0.3597260807546544,0
0.40146760590538133,0
0.3866726071977025,0
0.3711032637170514,0
0.38678111042751534,0
0.36240387160688137,0
0.4119327388238023,0
0.38082683695360237,0
0.3896820913248425,0
0.3966338091955356,0
0.40146760590538133,0
0.376811800924324,0
0.3780858675907128,0
0.3663698906230479,0
0.3621348210082315,0
0.37945939436031345,0
0.3899646556412276,0
0.30595187608464663,0
0.36824038944003107,0
0.3899646556412276,0
0.35073997423759445,0
0.38848394965662897,0
0.36940506910968096,0
0.385203581957942,0
0.35402155591435636,0
0.37796949530730617,0
0.36372512038161503,0
0.36062843031781977,0
0.34849578470271514,0
0.37391120982547754,0
0.32746400719832647,0
0.38129702377558217,0
0.3853697893123,0
0.371211789595907,0
0.40005880171822356,0
0.34348741342526895,0
0.3796332589257106,0
0.3932720968702901,0
0.37092985502414316,0
0.3753198048268707,0
0.40842012198591016,0
0.3968798637121621,0
0.3736413366816818,0
0.3825074664321402,0
0.38985023106308314,0
0.37388651210030605,0
0.4062765848832648,0
0.39452517328386916,0
0.4051992585431113,0
0.38241558345434346,0
0.38413506983828977,0
0.3838711198260091,0
0.39551994673524155,0
0.4039685104328482,0
0.3492007698832587,0
0.3681749372630046,0
0.3430587030001019,0
0.33925286762782175,0
0.3492007698832587,0
0.3853697893123,0
0.4003457219520753,0
0.39103905919096316,0
0.3841610380701828,0
0.37391033398363627,0
0.3392752775672476,0
0.34135562767398414,0
0.367995645829474,0
0.358020186973187,0
0.3451875012376967,0
0.3589915505545395,0
0.35901639340087593,0
0.3896030937044089,0
0.38233900736999865,0
0.40017297298105764,0
0.34932124881600635,0
0.37092985502414316,0
0.3609091714891359,0
0.37058051863739805,0
0.34135562767398414,0
0.3609091714891359,0
0.3534064542189304,0
0.3782334453195869,0
0.3648007343443626,0
0.3550987340589495,0
0.33915381522208604,0
0.3681506184322859,0
0.376811800924324,0
0.3505778485449253,0
0.376811800924324,0
0.3598907332001859,0
0.3694930069636511,0
0.38101575415825456,0
0.38985023106308314,0
0.3825074664321402,0
0.39452517328386916,0
0.37825901459089006,0
0.3666289892460985,0
0.385203581957942,0
0.38082683695360237,0
0.35073997423759445,0
0.36074228308827433,0
0.38412748529837665,0
0.3796481191485793,0
0.36379038935272867,0
0.3897084345455131,0
0.3571541551999705,0
0.33381864487925067,0
0.372430864178441,0
0.36379038935272867,0
0.36643886774800616,0
0.3841610380701828,0
0.3782334453195869,0
0.38110182255847247,0
0.3911423720221425,0
0.36557339472021344,0
0.386978239888345,0
0.3896820913248425,0
0.3652491887844297,0
0.33925286762782175,0
0.37534403698655167,0
0.4119327388238023,0
0.40493693694511784,0
0.3725216788948065,0
0.3837830557883781,0
0.3853697893123,0
0.3317639036641008,0
0.3898605662817307,0
0.3543515874688075,0
0.38733914348385706,0
0.3883866292971126,0
0.3592852403315057,0
0.40394990252977125,0
0.39549306282367586,0
0.3335314512309634,0
0.36558134604642634,0
0.3857025664261099,0
0.3840470058006588,0
0.3315993471473117,0
0.3915379083026526,0
0.34348741342526895,0
0.35813492060060165,0
0.3909735942918379,0
0.37989421134796864,0
0.3985118780831845,0
0.39113273727538045,0
0.36395690209804343,0
0.3808002178010163,0
0.37110212512535595,0
0.40362027697108394,0
0.3778478568967945,0
0.3761099262986581,0
0.37773134865903457,0
0.394741336681361,0
0.37103778889005634,0
0.4102403817997871,0
0.3619315716718339,0
0.39566144400735986,0
0.4164883900740712,0
0.4048062514305612,0
0.4145730183135883,0
0.38036162328170114,0
0.40985234479802185,0
0.3901626309820272,0
0.36891862880058895,0
0.3961562666652295,0
0.3588202547002811,0
0.35179893995201383,0
0.3739175133312872,0
0.3738687840712385,0
0.39234453391606233,0
0.40030840419244385,0
0.29015162159400176,0
0.3478110131740578,0
0.3976506245730917,0
0.39347985410188674,0
0.3736692694979269,0
0.37925724157818763,0
0.3615342872044296,0
0.33003622393816384,0
0.39573309800764683,0
0.411492602067424,0
0.3738687840712385,0
0.3753103059017185,0
0.3497879059657693,0
0.34791384768862815,0
0.3737879417954934,0
0.3836268549825358,0
0.4058556368183212,0
0.35895018694202097,0
0.3558699806709426,0
0.3551642500517908,0
0.35419394530310416,0
0.3808227124235838,0
0.3442342555933107,0
0.39679427918472393,0
0.36820696579256973,0
0.35590135769524855,0
0.4048587086218432,0
0.3710330167030674,0
0.3903991056383338,0
0.3722809243129766,0
0.28807989092032066,0
0.34875446897775514,0
0.3847491083269298,0
0.31729388193337243,0
0.336952876104956,0
0.3740075032239049,0
0.3354986947608288,0
0.3751353699210628,0
0.33711187785742225,0
0.3597033757916656,0
0.3793429883622773,0
0.3858560240911101,0
0.35356906239759867,0
0.34630736574252746,0
0.38911002578611,0
0.4113857989724778,0
0.399096413664904,0
0.3587755379509958,0
0.4045482739966775,0
0.3501547529856249,0
0.38793672799909745,0
0.409248706940207,0
0.4210357208518334,0
0.3891732707813326,0
0.36293837647496857,0
0.4093006283094075,0
0.38241111694788693,0
0.39267323671177196,0
0.39843073104950505,0
0.32124298312897626,0
0.389261411625705,0
0.393554350935239,0
0.37791781360864096,0
0.39900947134699094,0
0.372365074887759,0
0.36269869482865147,0
0.3892854393663301,0
0.3582168102473986,0
0.36699660889376623,0
0.38662536161087,0
0.36271623313760426,0
0.3135463639948992,0
0.3970092360704775,0
0.31800874657721867,0
0.34816806693994173,0
0.3427980324281758,0
0.3837085316264227,0
0.3921088901874287,0
0.40842012198591016,0
0.39472848343311007,0
0.38782355062485013,0
0.4294920748067746,0
0.3219152727717473,0
0.2973685833072525,0
0.19718977163744156,0
0.4025558660683103,0
0.36375689995313915,0
0.20804064119030455,0
0.4446813811486557,0
0.32065445715624186,0
0.39389418370295204,0
0.3588253419262359,0
0.35965815301342113,0
0.3766534029305185,0
0.44551529485335856,0
0.33589649951165546,0
0.4297617973950297,0
0.42432895904951534,0
0.3331654917651225,0
0.39662558543466964,0
0.47411504664886733,0
0.5213003620882893,0
0.5571775652344544,0
0.4849391388511787,0
0.4728012705713226,0
0.5602674812143685,0
0.514026966486969,0
0.412111037572352,0
0.3957599201430959,0
0.5001823154116399,0
0.48056668950613335,0
0.4757123351423517,0
0.48168991940667083,0
0.431207160706926,0
0.4936335079667302,0
0.43703120831585784,0
0.45670888773131807,0
0.5594788043594352,0
0.5287414785149388,0
0.5222130304850927,0
0.4789040029276761,0
0.4852981706197676,0
0.4057778455996592,0
0.3998651514151259,0
0.3123312982644477,0
0.46745785217066677,0
0.43021385273554885,0
0.39988357948294384,0
0.3984720658180192,0
0.38182333661437695,0
0.38544916345801694,0
0.33225953783155704,0
0.3582057596795175,0
0.4337109464286757,0
0.4046176451059385,0
0.41440617209367847,0
0.35383753966340403,0
0.26748088415616544,0
0.37820564769423004,0
0.44289358369932674,0
0.3938696083530464,0
0.44137058328729184,0
0.4109451563172073,0
0.39888328997734457,0
0.36539100871354757,0
0.39502905270843586,0
0.389781047543828,0
0.4540930842449118,0
0.32918019044806657,0
0.46224135002013045,0
0.4095842362311967,0
0.36619609319007623,0
0.4192194278762168,0
0.45272247319726044,0
0.4355760974918971,0
0.42783909925652747,0
0.41081680467307446,0
0.34058756693825926,0
0.36427437307441846,0
0.42887207700214575,0
0.4236859569179418,0
0.40014787432704135,0
0.47987624657194383,0
0.44343267123256985,0
0.46478237348094886,0
0.5139658425729782,0
0.37011696521762344,0
0.4358484306050048,0
0.5137237616092685,0
0.4333016185021638,0
0.4459726601109389,0
0.4164439672185816,0
0.4286643524180338,0
0.48668385352471255,0
0.5257541439541519,0
0.5317536415269337,0
0.5789720029365839,0
0.5758351784706588,0
0.5663521139548542,0
0.5124161031603875,0
0.5749562077667039,0
0.5609315910928192,0
0.5002341189837236,0
0.5612405959322277,0
0.5000371678127254,0
0.5616312304125523,0
0.5437448691642836,0
0.560029575640209,0
0.3432849790327527,0
0.404910710147268,0
0.34766820034262846,0
0.31912680600760657,0
0.24656975828820957,0
0.2063845793527089,0
0.25414164018110474,0
0.2847839735212115,0
0.3241614353834579,0
0.3455919099819336,0
0.362463710191258,0
0.3473275572580483,0
0.4039332348474288,0
0.4793700060107459,0
0.4736805318510711,0
0.4103218185080562,0
0.42789422521539044,0
0.42789422521539044,0
0.4335954540169872,0
0.3947098120682148,0
0.3738946940429366,0
0.46500208504842755,0
0.44210329769456036,0
0.4352194605761237,0
0.3962734734350825,0
0.38415693089189484,0
0.35832445127315854,0
0.42857142857142855,0
0.450111579908316,0
0.4032164665920251,0
0.4414215005824598,0
0.40012751037317,0
0.45725443705117313,0
0.3458637294780632,0
0.4659124961048256,0
0.5001637134887247,0
0.4905118971398201,0
0.35864167801722263,0
0.4222440258439577,0
0.3956270436414808,0
0.35298320361464686,0
0.4539436618006492,0
0.47734622258776493,0
0.37267999222549664,0
0.39259535189413985,0
0.49137968789303843,0
0.5655832073816313,0
0.5045459233969009,0
0.541266357652976,0
0.46031543339993336,0
0.5052492583026633,0
0.5168611830463424,0
0.5513830133323554,0
0.527148084451615,0
0.48397919160220504,0
0.5447685908481447,0
0.4767465438904559,0
0.5324434541128785,0
0.45091267021844406,0
0.5212637030201878,0
0.5158000622891363,0
0.4512026688167514,0
0.4248838737248091,0
0.37861418810166975,0
0.37299466576563345,0
0.47507876309222186,0
0.453442256574404,0
0.5280657642008427,0
0.5727433654025715,0
0.5275728814617965,0
0.5762318761128382,0
0.48263042243657167,0
0.4152915037519836,0
0.41287664650439243,0
0.4787568279898437,0
0.3669999116013782,0
0.31733275090428104,0
0.407295995510628,0
0.3924338492599137,0
0.4187195920121816,0
0.3300133746434636,0
0.36050921283569526,0
0.3106718711618508,0
0.3800869218459487,0
0.6306481185106303,0
0.7016760006792461,0
0.5946204067344019,0
0.5036827200799191,0
0.4993161233520828,0
0.5341705519961684,0
0.4718757778748431,0
0.6294225706759766,0
0.6822982360321921,0
0.5623858893010191,0
0.5527789637068741,0
0.5175429675871113,0
0.4264891591066607,0
0.4461229083098243,0
0.4792049929402427,0
0.4049704320791241,0
0.35069036372503026,0
0.3229319077253304,0
0.297882415548748,0
0.29605774287860975,0
0.39401846365999743,0
0.36575257637549374,0
0.3046972751609628,0
0.2652659194307736,0
0.27213450837209885,0
0.24348281126922555,0
0.29000566401839195,0
0.4933755356977089,0
0.4267873339812299,0
0.5295138691966045,0
0.5126923927153219,0
0.44886417415124946,0
0.5923975165672424,0
0.3751788394800447,0
0.5384374297810031,0
0.5067651503250531,0
0.49353147654964447,0
0.3290445379260519,0
0.4411082360689427,0
0.4651373156702441,0
0.49291186760364164,0
0.556373116575849,0
0.5072642272251457,0
0.5670613085291651,0
0.4024066907687177,0
0.5513014987320485,0
0.29878415469247877,0
0.321987652322466,0
0.3804275594339255,0
0.5349631219058185,0
0.41531039435278644,0
0.38057095572831967,0
0.4039584453929958,0
0.4205166367070688,0
0.4327716783213265,0
0.4118959665606162,0
0.48007168328977234,0
0.5463733651549183,0
0.5001530065828644,0
0.4493450212592663,0
0.42424242424242425,0
0.46280690178016154,0
0.31075966806727373,0
0.35397141134319604,0
0.44788553760900945,0
0.5224221619293319,0
0.4560009179304533,0
0.39447600798929283,0
0.47141744424353177,0
0.3403895617645549,0
0.4001868545025011,0
0.5072908802601588,0
0.47968812409304495,0
0.4421288963347426,0
0.4214086432042964,0
0.5660213194437201,0
0.5186924586479053,0
0.4824697013209607,0
0.33513659700805404,0
0.4555420665580823,0
0.4957513778919095,0
0.4542880604349147,0
0.4987231266212091,0
0.38804047120884005,0
0.41381921653808157,0
0.3468756982993141,0
0.4713080068231002,0
0.44910522448153284,0
0.49214099662728517,0
0.42157892264517866,0
0.5065384531100358,0
0.3148052630849925,0
0.5284721384340342,0
0.36747509154277136,0
0.37300041479606255,0
0.3572781335018021,0
0.22332487141262677,0
0.3969340624010321,0
0.43952451709919554,0
0.415477850641983,0
0.38296868754995006,0
0.46260084348776553,0
0.47979810970809605,0
0.48661284021408685,0
0.6349751376983853,0
0.5987054761645488,0
0.5921783535507078,0
0.5209081861704171,0
0.5418447000869766,0
0.4240735608107349,0
0.3088730272228759,0
0.557089099311833,0
0.5841555036924742,0
0.5862121564756032,0
0.5713952261717893,0
0.5126579083080659,0
0.6353976175076791,0
0.6406924470068042,0
0.6727180594733952,0
0.7444229251962456,0
0.6152339846563201,0
0.5418345398637852,0
0.5536348546999429,0
0.4921021160477642,0
0.512914308383782,0
0.441469517704375,0
0.4528753269472275,0
0.30731950517601037,0
0.2759792617087894,0
0.20054572763047035,0
0.3609199395000851,0
0.388942392733894,0
0.37231982949469133,0
0.2839392782524634,0
0.31455628326517227,0
0.3459236071573543,0
0.29022131708489074,0
0.3976160267086273,0
0.45639035865108435,0
0.47284264761684186,0
