Average_EAR,Drowsiness
0.30204693605043875,0
0.28725846190529325,0
0.30386548732004504,0
0.2927382861777154,0
0.31110741431680017,0
0.2904733273197998,0
0.29233226857692673,0
0.28549708567360693,0
0.2682287704827564,0
0.26154322143564424,0
0.2638460651660892,0
0.26825872305663034,0
0.24175496762089593,0
0.22597204952479788,0
0.25372734156652715,0
0.283815628632404,0
0.3106026783152649,0
0.3218049602014944,0
0.2990313568452435,0
0.313866010475909,0
0.3058102222596606,0
0.30051361773921775,0
0.31665327775346463,0
0.3088885347610576,0
0.2986481606527197,0
0.2995216482682526,0
0.27658365468936724,0
0.3175042261412583,0
0.3255344210811372,0
0.2897980926625214,0
0.3048342524561789,0
0.28808572172764896,0
0.2937751229747251,0
0.2906170124620957,0
0.30846502058566033,0
0.3115200944127761,0
0.30264067691956476,0
0.3160727333961619,0
0.2984992226589852,0
0.2853688253091901,0
0.29749958873181803,0
0.293500366310798,0
0.2996762836213117,0
0.3137618040762888,0
0.3034160535602578,0
0.2934842995628988,0
0.3066442000079004,0
0.29257112022538667,0
0.32945267327042815,0
0.31971765435747235,0
0.306986598368883,0
0.2850490565991575,0
0.28499415981653453,0
0.2942615854637572,0
0.28494196980911574,0
0.28226455568759085,0
0.276391579763563,0
0.2718097219525235,0
0.28493005262384485,0
0.28760269681573325,0
0.27996481119282857,0
0.27437351823958167,0
0.28979226461060814,0
0.2883046232253155,0
0.28817862599096133,0
0.2876765696822191,0
0.30795396712405065,0
0.30417369094924096,0
0.29682546802643134,0
0.30042684172747375,0
0.2930808644815046,0
0.27929779543048583,0
0.29180302243822875,0
0.25697396414066787,0
0.2667017551994567,0
0.26119346585292247,0
0.29384320142744347,0
0.3106519051591128,0
0.3307814742669889,0
0.29117418971811915,0
0.30409822634981537,0
0.359213469407493,0
0.3668041219576174,0
0.37104267506736704,0
0.36931809043856356,0
0.37190243136047685,0
0.3684327434002233,0
0.34926604450584753,0
0.37366826634505035,0
0.3979822327891674,0
0.4138540853385133,0
0.4200873505238363,0
0.40372203348659375,0
0.39412497548406905,0
0.39503368365764124,0
0.37745216071048504,0
0.3915994758703055,0
0.4036160149474022,0
0.39034841762177663,0
0.37791305799046226,0
0.3756256729502435,0
0.38622775181677904,0
0.3839095514599445,0
0.39267454231422544,0
0.39536732054791723,0
0.3904663032729797,0
0.36358591826026776,0
0.2739504997439052,0
0.3156420280395503,0
0.32729682194832577,0
0.3495178804412935,0
0.34117719330422475,0
0.3754747153338723,0
0.3863807841563106,0
0.3782474334244752,0
0.378419556495317,0
0.3673375042793845,0
0.3692762102993634,0
0.35215260726422104,0
0.3637587972373301,0
0.34704829734965903,0
0.3516715310374491,0
0.35384790458466353,0
0.34431858557383,0
0.35748278508637976,0
0.36250043338625404,0
0.3559456485385237,0
0.3413225205460847,0
0.34166680173852226,0
0.3499859298188012,0
0.3586593075030011,0
0.37443566177639964,0
0.3715852985990943,0
0.3567662390437196,0
0.3430141748782825,0
0.35077425684679464,0
0.35100259766703323,0
0.34793799535647313,0
0.3529737814838717,0
0.3537673506648833,0
0.36161803807304677,0
0.355556719418909,0
0.3607123575165997,0
0.36914702397532917,0
0.3674953817847507,0
0.3607958745281473,0
0.3517108331512717,0
0.35771428750504547,0
0.3484534557874305,0
0.34539284572468687,0
0.3513773566778377,0
0.3557484923805989,0
0.36623555046257855,0
0.35451769885357753,0
0.35184005857288714,0
0.34735953975122996,0
0.38719719191433755,0
0.3488627098738605,0
0.3574958093146222,0
0.34674409819430946,0
0.33522960747135394,0
0.3382364251346529,0
0.3697481237065337,0
0.3726812987637364,0
0.37137674398590387,0
0.3935700858395593,0
0.37133928848018677,0
0.3534320812862115,0
0.37027226123740403,0
0.37244921214972865,0
0.383100020097977,0
0.38297718948286774,0
0.38004646492174593,0
0.3692244495271449,0
0.3470098038155444,0
0.3270523210119658,0
0.2842170173694873,0
0.3556854320428631,0
0.35097137660516076,0
0.37179669099037327,0
0.37783375990328427,0
0.3594459945799362,0
0.3639122286937161,0
0.3627786081071513,0
0.3611990631395371,0
0.34378777881159367,0
0.3247712025960146,0
0.2888321664639363,0
0.31723542406797833,0
0.3699071309909069,0
0.3501969026030931,0
0.32371913112064127,0
0.32024231491381205,0
0.3191714569768555,0
0.30482274850119706,0
0.31032432857184544,0
0.3143309874150963,0
0.33077781877002516,0
0.372093712522055,0
0.32969040552170575,0
0.3371745838314574,0
0.36049818339766226,0
0.36794120989490725,0
0.3789150680972542,0
0.38165000943369753,0
0.37486419832320306,0
0.3840519930887486,0
0.3704389239238439,0
0.3492839436075844,0
0.3629763209388217,0
0.3496434725833544,0
0.3466594406648106,0
0.3237807145093099,0
0.36778517999013766,0
0.36617922074268044,0
0.3718950153719699,0
0.37381288877101804,0
0.36304891196191014,0
0.3545459850178653,0
0.34839879471111135,0
0.35831592315185357,0
0.35370803636616427,0
0.3430182733959215,0
0.3447491052527074,0
0.3616970524500556,0
0.33776487654336257,0
0.34220652640640215,0
0.348871378387121,0
0.3480635132705251,0
0.3470204944458515,0
0.3439592638360005,0
0.3386991848760931,0
0.3512559852335976,0
0.352478968378813,0
0.335972885347065,0
0.3123460938938522,0
0.2972541570108288,0
0.3341684706599892,0
0.3139639321270318,0
0.33032550244665654,0
0.2786095175024028,0
0.27158657475582737,0
0.2888751951650878,0
0.2843301359609076,0
0.28991707767284897,0
0.28275721110587493,0
0.2902720482016242,0
0.35631200232000865,0
0.3529184248702397,0
0.365773823242846,0
0.3492257862255007,0
0.3760448399463642,0
0.3731080390251027,0
0.37305251047564597,0
0.3725126183129085,0
0.3880171861353299,0
0.3624366815952341,0
0.3695669729685777,0
0.36184743365977534,0
0.34581773681831496,0
0.32848946247266064,0
0.2850870521936565,0
0.34366488121663863,0
0.2790148705070067,0
0.28115283083673626,0
0.32319375478948864,0
0.36153240043302604,0
0.38868535372176016,0
0.37798851820771195,0
0.37839818753437066,0
0.3480417192132582,0
0.3727528361299679,0
0.3625740725815406,0
0.3488523724805163,0
0.3348736847603321,0
0.3106952134974674,0
0.3844556841881379,0
0.380428160202352,0
0.37283742033557593,0
0.36546377379813955,0
0.36539956848435506,0
0.3632032473779895,0
0.3545596304299999,0
0.35481584736743077,0
0.35818042668660044,0
0.34409613204150585,0
0.34091910659403646,0
0.3493543275961398,0
0.3655104901953123,0
0.3691133468383705,0
0.3583909115765168,0
0.35685112326983215,0
0.3551671267031995,0
0.35575170540876244,0
0.34963664100409214,0
0.36596489723983194,0
0.3622169943354644,0
0.36340680285750004,0
0.36427128266561526,0
0.3603572847084968,0
0.3607399541716685,0
0.37805091047051487,0
0.3882635615961797,0
0.37366981819844003,0
0.3749094979666347,0
0.3606206501416924,0
0.36879715824767434,0
0.37665267204009445,0
0.3556361704845187,0
0.3680814282469157,0
0.3656729102038293,0
0.3671973316813803,0
0.35739719458555474,0
0.363470506859868,0
0.3616599355562723,0
0.37037248198781714,0
0.38551109228876645,0
0.37189972326834914,0
0.37261334936166224,0
0.3726513804329963,0
0.3679372986768071,0
0.38911018060225155,0
0.38559195470586494,0
0.3830662516175014,0
0.37387961705144696,0
0.3562651623584562,0
0.3483236649663678,0
0.3463962141118555,0
0.33040819539912614,0
0.3452076559333632,0
0.34722256365838444,0
0.3555330211516259,0
0.34709267821337975,0
0.35230177247005745,0
0.34081902918217843,0
0.3483833415674895,0
0.3470359761750084,0
0.34859879952577244,0
0.34648305502566834,0
0.3451274831988903,0
0.34297609563485143,0
0.3478581816470832,0
0.3427937253375235,0
0.3441817735189075,0
0.3446959578030164,0
0.3469249030767636,0
0.3566125899301645,0
0.3521974519652098,0
0.35114347786015254,0
0.3419743133301977,0
0.34700158150886995,0
0.3514244119578811,0
0.3538340919262535,0
0.3645755881313604,0
0.34687183666693056,0
0.3336156969760648,0
0.31886073708985585,0
0.32605011557154184,0
0.331285818388495,0
0.3108448922961089,0
0.3166075176868612,0
0.2962483940261263,0
0.3090851459184172,0
0.3026185254690139,0
0.3026834826976815,0
0.3045875338389597,0
0.2981524787698482,0
0.3045266393430368,0
0.3066288545109644,0
0.3072867321187787,0
0.3424900097374212,0
0.38696735086027545,0
0.36552541130286065,0
0.37251781123774874,0
0.4013464196778949,0
0.4065561629079232,0
0.40539988916142855,0
0.3641492041560387,0
0.37479053511825433,0
0.3715221396044959,0
0.38907839994394683,0
0.3816848535243948,0
0.37496151444955317,0
0.39565239226125043,0
0.40253273017438873,0
0.375263980763088,0
0.3890953199220111,0
0.3836044526014729,0
0.3618141004025976,0
0.36538460177079324,0
0.36422215815790093,0
0.3746240122767005,0
0.40634397600508665,0
0.3969114805672405,0
0.4051165864504067,0
0.3976448301701466,0
0.3965287449286678,0
0.3929981047942281,0
0.3802739303861412,0
0.38430567272433547,0
0.38361364023922095,0
0.37241377656810093,0
0.3988266542569413,0
0.3965729295174189,0
0.39868269116119137,0
0.4081188862955468,0
0.4013863859700173,0
0.39571018277235437,0
0.39939987459538556,0
0.4022791387906547,0
0.3869604582536389,0
0.39903398690047676,0
0.3995722547042251,0
0.397891218462738,0
0.40761256878301744,0
0.41142706850904265,0
0.4071161604230981,0
0.4081989868223226,0
0.41039617886884666,0
0.4222767637348166,0
0.4057895430792295,0
0.41429788795969913,0
0.40659108992483295,0
0.3993619184947058,0
0.3553793965328753,0
0.3517818325737347,0
0.3323205415634104,0
0.37502307972093696,0
0.3749406214530694,0
0.36791069949517946,0
0.3540566275194439,0
0.35614898006115636,0
0.3460930067090176,0
0.3353496909164839,0
0.3344920866765586,0
0.33983639630190954,0
0.32609924432246673,0
0.3270912795898442,0
0.3313314060575871,0
0.33121210218941843,0
0.31633893415221176,0
0.3009056771221431,0
0.32055539227513097,0
0.3250212285423353,0
0.33224939316429203,0
0.3416632339490406,0
0.3603202099252425,0
0.3654089811860276,0
0.34670328961396246,0
0.3404519936148076,0
0.34895301602393897,0
0.3665111872822653,0
0.3954155119102718,0
0.37701881422108885,0
0.3661724721335482,0
0.37086753528222244,0
0.3332360226873333,0
0.2934299598805632,0
0.26660103866920215,0
0.27459444444327064,0
0.28169085315700104,0
0.27657315338838456,0
0.28805050769008145,0
0.2730166924996849,0
0.3609635807454268,0
0.4012078067417283,0
0.4003612472539357,0
0.402088766255133,0
0.38347794774807076,0
0.3910342025347677,0
0.3866750653220033,0
0.37928041572329363,0
0.363779343593404,0
0.3325573679514995,0
0.3445865552587971,0
0.32910270805947806,0
0.3261379125749464,0
0.33574659850663646,0
0.32163353783498444,0
0.32500808345356436,0
0.3226090239043211,0
0.3214076133493051,0
0.3119370523758176,0
0.32290465147999114,0
0.37226058921652405,0
0.3754003545311674,0
0.37095213191056076,0
0.3650363366562892,0
0.36627092366985536,0
0.3507109723274825,0
0.3461484383878834,0
0.3535410235805328,0
0.3482784717606149,0
0.3354130326117032,0
0.3439949576897921,0
0.3772083018166039,0
0.3765975500098066,0
0.37218744531534886,0
0.35493161009572644,0
0.3627390888030445,0
0.3564411905396059,0
0.3651704001028676,0
0.37160948915279,0
0.37199529094198514,0
0.36709440369765,0
0.37755671252747547,0
0.3667806727111187,0
0.3594779679271056,0
0.3603810125752783,0
0.3584696000930947,0
0.35615776300391944,0
0.3634378442689963,0
0.36288301249065336,0
0.3620867471655462,0
0.3594352660081708,0
0.3547568106102744,0
0.36045241802601036,0
0.36473810257429046,0
0.36410641161756996,0
0.36006114088099106,0
0.35523006828425174,0
0.3735762518281145,0
0.3764558732221257,0
0.38225516335972815,0
0.35998056971963677,0
0.3717338738014113,0
0.3664495766782756,0
0.36026550098373633,0
0.3633055451777534,0
0.35531103794563346,0
0.35308708155460156,0
0.36481649652331727,0
0.3543853878889497,0
0.37033909772315426,0
0.3561523788212294,0
0.3593470355990799,0
0.3710631573784916,0
0.37840401605069307,0
0.3819387576492652,0
0.39983559081369735,0
0.41151584453354717,0
0.4091005845542675,0
0.3945560546080602,0
0.396645186338048,0
0.38349639843922445,0
0.3613884245459525,0
0.34564054268494837,0
0.3737615724459718,0
0.362354658308239,0
0.3852822457560749,0
0.36217408913760557,0
0.41190019022154106,0
0.4077704087687102,0
0.4085953476883105,0
0.41450189337733934,0
0.4086709920586912,0
0.39853009919107135,0
0.40158649799287377,0
0.39713674363515095,0
0.41073209090129714,0
0.42013681039075657,0
0.42370998606084875,0
0.4256761408638546,0
0.4073023213201346,0
0.41772918589238095,0
0.42051045446851537,0
0.4260128729955285,0
0.4038327521993277,0
0.4325382880205394,0
0.4161664082734242,0
0.4166106028929998,0
0.42068003011333766,0
0.396071635758498,0
0.4312039957709808,0
0.44342866417694216,0
0.41626818510746744,0
0.41421669210832934,0
0.41661296792348806,0
0.4095467746218734,0
0.4150881118245656,0
0.41888660134070443,0
0.41711161675753394,0
0.38505468098131146,0
0.37791707323491464,0
0.3960719660220757,0
0.39266975113471836,0
0.38281157349411743,0
0.4066855971065727,0
0.3835252985882536,0
0.3851308201172724,0
0.3837080959263327,0
0.38144373191022585,0
0.39575646429332745,0
0.38612320936010813,0
0.38529180947113295,0
0.3733305417581317,0
0.36745159589543264,0
0.36131648638640584,0
0.3589894547064335,0
0.374759805862244,0
0.3660428282308499,0
0.3604842696609567,0
0.3729734136460639,0
0.36671781351936866,0
0.3826984988578166,0
0.3756867277212427,0
0.3667415346550884,0
0.36665699304849775,0
0.30723650064576635,0
0.29149459119386856,0
0.24003605062831418,0
0.3454431960891904,0
0.35728496072722676,0
0.37102132355265305,0
0.39039777689923283,0
0.2927375740219866,1
0.3100144735371816,1
0.2800782887883374,1
0.2689830861268807,1
0.2644297991743694,1
0.2873897242615632,1
0.2829993795463752,1
0.2799091819968046,1
0.2819792640908282,1
0.2787013060231496,1
0.2715293538694637,1
0.268798902799681,1
0.2610145906520904,1
0.1595414139880623,1
0.1355186730626679,1
0.1532421270950884,1
0.1974473770454358,1
0.183049028422447,1
0.1381808616639265,1
0.1929650528259042,1
0.2369848902378442,1
0.2939399104309518,1
0.3094277533429597,1
0.2669936129150597,1
0.2529716353473998,1
0.2675235370241348,1
0.2586388353224917,1
0.2668648380375051,1
0.2674662785831541,1
0.2620327797308501,1
0.2471625286712974,1
0.2154441856307376,1
0.2151010292578745,1
0.1890658074568027,1
0.1253665821978663,1
0.1172029269538768,1
0.1487802124521715,1
0.1812923222898017,1
0.165677019600224,1
0.1860297525866853,1
0.2146682604921245,1
0.2530977985760064,1
0.2361118029155856,1
0.2420455645478629,1
0.2114464646731049,1
0.2160110727645534,1
0.3013228390625559,1
0.356710751102938,1
0.3495709698235621,1
0.3528841300178754,1
0.3302734701276477,1
0.3298705210682906,1
0.3140530843261652,1
0.2396598379550444,1
0.1650539046659885,1
0.1338363225372716,1
0.1427750596230824,1
0.1448850389996708,1
0.1104406524874432,1
0.1668699594523516,1
0.1945425384721422,1
0.1575708140250704,1
0.1593203272757923,1
0.1517465798189915,1
0.1158686839544297,1
0.1351786327871288,1
0.1254510270993844,1
0.1889922553663366,1
0.1723616249840569,1
0.2614770681938992,1
0.2015076008944356,1
0.2613117947332416,1
0.3230982748280719,1
0.3547356037157978,1
0.3583431115026789,1
0.3571354478723608,1
0.3194777586270892,1
0.3047447803755515,1
0.2934355089998949,1
0.3229133406053575,1
0.3155205193088727,1
0.2935602749362826,1
0.1710211856550013,1
0.1367121256587877,1
